['Citroen'],['C3 1.2 THP 110 SHINE 5P'],[''],['97 591 km'],['3400'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/FT-123-HR_1-300x226.jpg'],['https://www.car-encheres.fr/produit/c3-1-2-thp-110-shine-5p/']
['Citroen'],['C3 1.2 VTI 82 FEEL 5P'],['essence'],['82 023 km'],['3000'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/EP-801-NX_1-300x226.jpg'],['https://www.car-encheres.fr/produit/c3-1-2-vti-82-feel-5p/']
['Citroen'],['C3 1.4 AIRDREAM 75 VITAMINE 5P'],['essence'],['152 295 km'],['600'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/CM-743-EZ_1-300x226.jpg'],['https://www.car-encheres.fr/produit/c3-1-4-airdream-75-vitamine-5p/']
['Citroen'],['C3 1.4 HDI AIRDREAM 70 BUSINESS 5P'],[''],['141 269 km'],['2000'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/DC-069-PB_1-300x226.jpg'],['https://www.car-encheres.fr/produit/c3-1-4-hdi-airdream-70-business-5p/']
['Citroen'],['C3 1.6 HDI 90 AIRPLAY 5P'],['gazole'],['305 746 km'],['400'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/BK-836-VN_1-300x226.jpg'],['https://www.car-encheres.fr/produit/c3-1-6-hdi-90-airplay-5p/']
['Citroen'],['C3 AIRCROSS 1.2 THP 110 RIP CURL 5P'],['essence'],['89 445 km'],['5800'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/FD-873-YJ_1-300x226.jpg'],['https://www.car-encheres.fr/produit/c3-aircross-1-2-thp-110-rip-curl-5p/']
['Citroen'],['C3 AIRCROSS 1.2 THP110 SHINE 5P'],['essence'],['90 298 km'],['5200'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/FB-961-VW_1-300x226.jpg'],['https://www.car-encheres.fr/produit/c3-aircross-1-2-thp110-shine-5p/']
['Citroen'],['C3 PICASSO 1.6 HDI 90 EXCLUSIVE 5P'],['gazole'],['km'],['4800'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/BR-078-XS_1-300x226.jpg'],['https://www.car-encheres.fr/produit/c3-picasso-1-6-hdi-90-exclusive-5p/']
['Citroen'],['C4 1.6 HDI 90 CONFORT 5P'],['gazole'],['166 511 km'],['2000'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/CC-704-HF_1-300x225.jpg'],['https://www.car-encheres.fr/produit/c4-1-6-hdi-90-confort-5p/']
['Citroen'],['C4 CACTUS 1.2 THP110 ORIGINS 5P'],['essence'],['62 663 km'],['7000'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/FM-246-HY_1-300x226.jpg'],['https://www.car-encheres.fr/produit/c4-cactus-1-2-thp110-origins-5p/']
['Citroen'],['C4 CACTUS 1.2 VTI 82 LIVE 5P'],['essence'],['148 112 km'],['3000'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/EX-614-FY_1-300x226.jpg'],['https://www.car-encheres.fr/produit/c4-cactus-1-2-vti-82-live-5p/']
['Citroen'],['C4 PICASSO 1.6 E-HDI 115 EXCLUSIVE 5P'],['gazole'],['143 812 km'],['4200'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/DB-212-BL_1-300x226.jpg'],['https://www.car-encheres.fr/produit/c4-picasso-1-6-e-hdi-115-exclusive-5p/']
['Citroen'],['C4 PICASSO 1.6 HDI 110 PACK DYNAMIQUE'],['gazole'],['km'],['600'],['https://www.car-encheres.fr/wp-content/uploads/woocommerce-placeholder.png'],['https://www.car-encheres.fr/produit/c4-picasso-1-6-hdi-110-pack-dynamique/']
['MERCEDES'],['CLASSE B 180 2.0 CDI 109 5P'],['gazole'],['172 310 km'],['1200'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/FQ-754-VM-300x225.jpg'],['https://www.car-encheres.fr/produit/classe-b-180-2-0-cdi-109-5p/']
['MERCEDES'],['CLASSE C COUPE 200 CDI 2P'],['gazole'],['163 810 km'],['2400'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/50720CCS2006_1-300x226.jpg'],['https://www.car-encheres.fr/produit/classe-c-coupe-200-cdi-2p/']
['Renault'],['CLIO CAMPUS 1.2 58 AUTHENTIQUE GPL 5P'],['gpl'],['65 548 km'],['1800'],['https://www.car-encheres.fr/wp-content/uploads/woocommerce-placeholder.png'],['https://www.car-encheres.fr/produit/clio-campus-1-2-58-authentique-gpl-5p/']
['Renault'],['CLIO CAMPUS 1.5 DCI 68 STE'],['gazole'],['288 522 km'],['1000'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/AR-214-XR_1-300x226.jpg'],['https://www.car-encheres.fr/produit/clio-campus-1-5-dci-68-ste/']
['Renault'],['CLIO III 1.2 16V 75 AUTHENTIQUE GPL 3P'],['gpl'],['90 510 km'],['1400'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/BC-595-RB_1-300x225.jpg'],['https://www.car-encheres.fr/produit/clio-iii-1-2-16v-75-authentique-gpl-3p/']
['Renault'],['CLIO III 1.5 DCI 85 PRIVILEGE 5P'],[''],['236 350 km'],['600'],['https://www.car-encheres.fr/wp-content/uploads/woocommerce-placeholder.png'],['https://www.car-encheres.fr/produit/clio-iii-1-5-dci-85-privilege-5p/']
['Renault'],['CLIO IV 0.9 TCE ENERGY 90 INTENS 5P'],['essence'],['46 160 km'],['6800'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/FG-755-CD_1-300x226.jpg'],['https://www.car-encheres.fr/produit/clio-iv-0-9-tce-energy-90-intens-5p/']
['Renault'],['CLIO IV 1.2 16V 75 AUTHENTIQUE 5P'],[''],['81 975 km'],['3000'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/CN-525-LH_1-300x226.jpg'],['https://www.car-encheres.fr/produit/clio-iv-1-2-16v-75-authentique-5p/']
['Renault'],['CLIO IV 1.2 16V 75 LIMITED 5P'],['essence'],['43 210 km'],['5600'],['https://www.car-encheres.fr/wp-content/uploads/woocommerce-placeholder.png'],['https://www.car-encheres.fr/produit/clio-iv-1-2-16v-75-limited-5p/']
['Renault'],['CLIO IV ESTATE 0.9 TCE 90 ENERGY LIMITED'],['essence'],['145 742 km'],['2800'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/DK-794-TQ_1-300x226.jpg'],['https://www.car-encheres.fr/produit/clio-iv-estate-0-9-tce-90-energy-limited/']
['MITSUBISHI'],['COLT CLEAR TEC 1.1 75 3P'],['essence'],['187 622 km'],['1200'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/AC-389-GJ_1-300x225.jpg'],['https://www.car-encheres.fr/produit/colt-clear-tec-1-1-75-3p/']
['OPEL'],['CORSA 1.4 TWINPORT 90 COSMO 5P'],['essence'],['122 671 km'],['1200'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/BT-411-TK_1-300x226.jpg'],['https://www.car-encheres.fr/produit/corsa-1-4-twinport-90-cosmo-5p/']
['LAND ROVER'],['DISCOVERY SPORT 2.0 TD4 150 SE MARK III'],['gazole'],['154 912 km'],['11000'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/ES-373-NX_1-300x225.jpg'],['https://www.car-encheres.fr/produit/discovery-sport-2-0-td4-150-se-mark-iii/']
['FIAT'],['DOBLO CARGO MAXI 1.9 MJTD 105 STE'],['gazole'],['171 032 km'],[''],['https://www.car-encheres.fr/wp-content/uploads/woocommerce-placeholder.png'],['https://www.car-encheres.fr/produit/doblo-cargo-maxi-1-9-mjtd-105-ste/']
['Citroen'],['DS3 1.2 THP 110 SO CHIC 3P'],['essence'],['57 089 km'],['6000'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/FA-791-HZ_1-300x225.jpg'],['https://www.car-encheres.fr/produit/ds3-1-2-thp-110-so-chic-3p/']
['Citroen'],['DS4 1.6 E-HDI 115 SO CHIC 5P'],['gazole'],['168 631 km'],['4800'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/CM-492-TL_1-300x226.jpg'],['https://www.car-encheres.fr/produit/ds4-1-6-e-hdi-115-so-chic-5p/']
['DACIA'],['DUSTER 1.2 TCE 125 PRESTIGE 4X2'],['essence'],['57 101 km'],['7400'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/EZ-701-AX_1-300x226.jpg'],['https://www.car-encheres.fr/produit/duster-1-2-tce-125-prestige-4x2/']
['DACIA'],['DUSTER 1.5 DCI 110 CONFORT 4X4 5P'],['gazole'],['145 241 km'],['7200'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/EW-824-AQ_1-300x225.jpg'],['https://www.car-encheres.fr/produit/duster-1-5-dci-110-confort-4x4-5p/']
['DACIA'],['DUSTER 1.5 DCI 110 STE PRESTIGE 4X4 5P'],['gazole'],['63 527 km'],['9500'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/FF-150-GE_1-300x226.jpg'],['https://www.car-encheres.fr/produit/duster-1-5-dci-110-ste-prestige-4x4-5p/']
['DACIA'],['DUSTER 1.5 DCI 90 LAUREATE 2 4X2 5P'],['gazole'],['116 711 km'],['4400'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/CN-829-PS_1-300x226.jpg'],['https://www.car-encheres.fr/produit/duster-1-5-dci-90-laureate-2-4x2-5p/']
['Citroen'],['E-MEHARI 68 BA'],['Électrique'],['12 867 km'],['2400'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/EB-081-QB_1-300x226.jpg'],['https://www.car-encheres.fr/produit/e-mehari-68-ba/']
['LAND ROVER'],['EVOQUE COUPE MARK 2.2 SD4 190 PURE BA'],['gazole'],['105 543 km'],['9500'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/DD-712-PS_1-300x226.jpg'],['https://www.car-encheres.fr/produit/evoque-coupe-mark-2-2-sd4-190-pure-ba/']
['Peugeot'],['EXPERT STD 1.5 BLUEHDI 120 STE ASPHALT'],['gazole'],['98 172 km'],['9500'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/FL-940-KV_1-300x226.jpg'],['https://www.car-encheres.fr/produit/expert-std-1-5-bluehdi-120-ste-asphalt/']
['Peugeot'],['EXPERT STD 1.6 BLUEHDI 115 STE PRO'],['gazole'],['98 175 km'],['8200'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/ED-969-BL_1-300x226.jpg'],['https://www.car-encheres.fr/produit/expert-std-1-6-bluehdi-115-ste-pro/']
['Peugeot'],['EXPERT STD1.5 BLUEHDI 100 STE PREMIUM'],['gazole'],['128 374 km'],['9500'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/GA-465-FE_1-300x226.jpg'],['https://www.car-encheres.fr/produit/expert-std1-5-bluehdi-100-ste-premium/']
['FORD'],['FOCUS 1.6 100 3P'],['essence'],['176 356 km'],['400'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/BK-722-MF_1-300x226.jpg'],['https://www.car-encheres.fr/produit/focus-1-6-100-3p/']
['FORD'],['FOCUS 1.6 TDCI 115 TITANIUM 5P'],['gazole'],['228 307 km'],['1400'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/E2037420MC_1-300x226.jpg'],['https://www.car-encheres.fr/produit/focus-1-6-tdci-115-titanium-5p/']
['Renault'],['GD MODUS 1.5 DCI 90 DYNAMIQUE 5P'],['gazole'],['166 342 km'],['600'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/CT-769-TB_1-300x226.jpg'],['https://www.car-encheres.fr/produit/gd-modus-1-5-dci-90-dynamique-5p/']
['VOLKSWAGEN'],['GOLF 1.6 TDI 105 BLUEMOTION CONFORTLINE'],['gazole'],['225 532 km'],['4400'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/DP-688-FW_1-300x226.jpg'],['https://www.car-encheres.fr/produit/golf-1-6-tdi-105-bluemotion-confortline/']
['VOLKSWAGEN'],['GOLF 1.9 TDI 90 TRENDLINE 3P'],['gazole'],['132 612 km'],['1000'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/CC-381-KP_1-300x226.jpg'],['https://www.car-encheres.fr/produit/golf-1-9-tdi-90-trendline-3p/']
['VOLKSWAGEN'],['GOLF CAB 1.6 TDI 105 2P'],['gazole'],['115 401 km'],['5000'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/CG-815-ME_1-300x226.jpg'],['https://www.car-encheres.fr/produit/golf-cab-1-6-tdi-105-2p/']
['VOLKSWAGEN'],['GOLF V 2.0 16S TFSI 200 GTI 3P'],['essence'],['131 634 km'],['4400'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/GV-372-VR_1-300x225.jpg'],['https://www.car-encheres.fr/produit/golf-v-2-0-16s-tfsi-200-gti-3p/']
['VOLKSWAGEN'],['GOLF VI 1.6 TDI 105 CONFORTLINE 5P'],['gazole'],['194 344 km'],['4200'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/BV-246-AK_1-300x226.jpg'],['https://www.car-encheres.fr/produit/golf-vi-1-6-tdi-105-confortline-5p/']
['SEAT'],['IBIZA 1.4 TDI 70 FRESH 3P'],['gazole'],['115 010 km'],['1200'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/DY-189-HM_1-300x226.jpg'],['https://www.car-encheres.fr/produit/ibiza-1-4-tdi-70-fresh-3p/']
['SUZUKI'],['IGNIS 1.3 DDIS 70 SERIE SPECIALE 5P'],['gazole'],['192 236 km'],['400'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/85820BKV2006_1-300x226.jpg'],['https://www.car-encheres.fr/produit/ignis-1-3-ddis-70-serie-speciale-5p/']
['Citroen'],['JUMPER 33MH 2.0 HDI MINIBUS'],['gazole'],['131 068 km'],['3800'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/37220AYA2044_1-300x226.jpg'],['https://www.car-encheres.fr/produit/jumper-33mh-2-0-hdi-minibus/']
['Citroen'],['JUMPY 1.5 BLUEHDI 120 STE CLUB'],['gazole'],['86 207 km'],['10000'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/FY-206-QT_1-300x226.jpg'],['https://www.car-encheres.fr/produit/jumpy-1-5-bluehdi-120-ste-club/']
['FORD'],['KA 1.2 69 TITANIUM 5P'],['essence'],['126 350 km'],['1800'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/BS-606-DA_1-300x226.jpg'],['https://www.car-encheres.fr/produit/ka-1-2-69-titanium-5p/']
['FORD'],['KA 1.3 70 3P'],['essence'],['54 520 km'],['2000'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/AY-582-ZE_1-300x226.jpg'],['https://www.car-encheres.fr/produit/ka-1-3-70-3p/']
['Renault'],['KANGOO 1.5 DCI 65'],['gazole'],['214 052 km'],['600'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/89120BHH2006_1-300x226.jpg'],['https://www.car-encheres.fr/produit/kangoo-1-5-dci-65/']
['SSANGYONG'],['KORANDO 2.0 E-XDI 149 4X4 5P'],['gazole'],['177 999 km'],['4000'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/EB-817-EN_1-300x226.jpg'],['https://www.car-encheres.fr/produit/korando-2-0-e-xdi-149-4x4-5p/']
['FORD'],['KUGA 2.0 TDCI 136 TITANIUM 4X4 5P'],['gazole'],['160 881 km'],['3200'],['https://www.car-encheres.fr/wp-content/uploads/woocommerce-placeholder.png'],['https://www.car-encheres.fr/produit/kuga-2-0-tdci-136-titanium-4x4-5p/']
['Renault'],['LATITUDE 3.0 DCI 240 INITIALE BA 4P'],['gazole'],['127 482 km'],['4200'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/BG-144-LL_1-300x226.jpg'],['https://www.car-encheres.fr/produit/latitude-3-0-dci-240-initiale-ba-4p/']
['DACIA'],['LOGAN 1.5 DCI 90 LAUREATE 4P'],['gazole'],['170 613 km'],['1000'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/CT-292-NZ_1-300x225.jpg'],['https://www.car-encheres.fr/produit/logan-1-5-dci-90-laureate-4p/']
['Renault'],['MEGANE I CAB 1.6 16V 107 PACK CLIM'],['essence'],['196 205 km'],['600'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/BG-415-SC_1-300x226.jpg'],['https://www.car-encheres.fr/produit/megane-i-cab-1-6-16v-107-pack-clim/']
['Renault'],['MEGANE III 1.5 DCI 95 LIFE 5P'],['gazole'],['177 496 km'],['1800'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/DD-399-AM_1-300x226.jpg'],['https://www.car-encheres.fr/produit/megane-iii-1-5-dci-95-life-5p/']
['Renault'],['MEGANE III 1.5 DCI 95 LIFE 5P'],['gazole'],['133 436 km'],['3600'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/DD-975-ND_1-300x225.jpg'],['https://www.car-encheres.fr/produit/megane-iii-1-5-dci-95-life-5p-2/']
['Renault'],['MEGANE III 1.9 DCI 130 DYNAMIQUE 5P'],['gazole'],['111 750 km'],['2600'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/CZ-713-CA_1-300x225.jpg'],['https://www.car-encheres.fr/produit/megane-iii-1-9-dci-130-dynamique-5p/']
['Renault'],['MEGANE III CC 1.9 DCI 130 DYNAMIQUE'],[''],['143 960 km'],['1800'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/CE-635-GY_1-300x226.jpg'],['https://www.car-encheres.fr/produit/megane-iii-cc-1-9-dci-130-dynamique/']
['Renault'],['MEGANE IV 1.5 BLUE DCI 115 STE AIR NAV'],['gazole'],['225 885 km'],['2400'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/FB-156-YM_1-300x226.jpg'],['https://www.car-encheres.fr/produit/megane-iv-1-5-blue-dci-115-ste-air-nav/']
['NISSAN'],['MICRA 1.0 65 BLOG 3P'],['essence'],['77 056 km'],['1800'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/DE-767-LK_1-300x226.jpg'],['https://www.car-encheres.fr/produit/micra-1-0-65-blog-3p/']
['NISSAN'],['MICRA 1.4 88 MUST 5P'],[''],['234 677 km'],['600'],['https://www.car-encheres.fr/wp-content/uploads/woocommerce-placeholder.png'],['https://www.car-encheres.fr/produit/micra-1-4-88-must-5p/']
['Mini'],['MINI 1.6 90 ONE PACK'],['essence'],['km'],[''],['https://www.car-encheres.fr/wp-content/uploads/woocommerce-placeholder.png'],['https://www.car-encheres.fr/produit/mini-1-6-90-one-pack/']
['NISSAN'],['NV 200 1.5 DCI 90 STE BUSINESS'],['gazole'],['116 640 km'],['5000'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/DY-013-GV_1-300x226.jpg'],['https://www.car-encheres.fr/produit/nv-200-1-5-dci-90-ste-business/']
['Peugeot'],['PARTNER STD BLUEHDI 100 STE PREMIUM'],['gazole'],['64 394 km'],['7000'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/FF-168-AK_1-300x226.jpg'],['https://www.car-encheres.fr/produit/partner-std-bluehdi-100-ste-premium/']
['KIA'],['PICANTO 1.0 62 MOTION 5P'],[''],['100 110 km'],['600'],['https://www.car-encheres.fr/wp-content/uploads/woocommerce-placeholder.png'],['https://www.car-encheres.fr/produit/picanto-1-0-62-motion-5p/']
['VOLSWAGEN'],['POLO 1.2 TDI 75 CONCEPT 3P'],['gazole'],['64 157 km'],['5000'],['https://www.car-encheres.fr/wp-content/uploads/woocommerce-placeholder.png'],['https://www.car-encheres.fr/produit/polo-1-2-tdi-75-concept-3p/']
['VOLKSWAGEN'],['POLO IV 1.4 TDI 70 CONCEPT 5P'],[''],['129 401 km'],['1200'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/CM-621-RJ_1-300x226.jpg'],['https://www.car-encheres.fr/produit/polo-iv-1-4-tdi-70-concept-5p/']
,['PORTE BATEAU'],[''],['2000-02-29 km'],['1000'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/5320AHG2006_1-300x225.jpg'],['https://www.car-encheres.fr/produit/porte-bateau/']
['NISSAN'],['QASHQAI 1.5 DCI 110 5P'],['gazole'],['147 551 km'],['6000'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/EH-465-YG_1-300x226.jpg'],['https://www.car-encheres.fr/produit/qashqai-1-5-dci-110-5p/']
['Mini'],['ROADSTER COOPER S 1.6 16V 184'],['essence'],['107 268 km'],['8400'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/DB-758-XD_1-300x226.jpg'],['https://www.car-encheres.fr/produit/roadster-cooper-s-1-6-16v-184/']
['Renault'],['SCENIC 1.5 DCI 110 EXPRESSION 5P'],['gazole'],['207 469 km'],['2200'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/BE-518-VQ_1-300x226.jpg'],['https://www.car-encheres.fr/produit/scenic-1-5-dci-110-expression-5p/']
['Renault'],['SCENIC 1.9 DCI 130 EXPRESSION'],['gazole'],['179 646 km'],['2800'],['https://www.car-encheres.fr/wp-content/uploads/2025/06/AV-652-WC_1-300x226.jpg'],['https://www.car-encheres.fr/produit/scenic-1-9-dci-130-expression/']
